STD_YMD|ORG|DEST|M_0004|M_0509|M_1014|M_1519|M_2024|M_2529|M_3034|M_3539|M_4044|M_4549|M_5054|M_5559|M_6064|M_6569|M_7074|M_7579|M_8084|M_8589|M_9094|M_9599|M_1000|W_0004|W_0509|W_1014|W_1519|W_2024|W_2529|W_3034|W_3539|W_4044|W_4549|W_5054|W_5559|W_6064|W_6569|W_7074|W_7579|W_8084|W_8589|W_9094|W_9599|W_1000
20190408|4782025000|2714076000|0|0|0|0|0|0|0|0|0|2.76|2.76|0|2.76|2.76|2.76|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.28|0|2.76|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|2717052500|0|0|0|0|2.76|2.76|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|3020053000|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4380031000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2638054000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0
20190408|4782025000|4122025000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4827038000|0|0|0|0|0|0|0|0|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2614066000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2614059000|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0
20190408|4782025000|2626056000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0
20190408|4782025000|3120054000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0
20190408|4782025000|2717066100|0|0|0|0|0|0|0|0|0|5.52|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2726058000|0|0|0|0|0|0|0|0|0|8.28|0|0|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2729062600|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4723037000|0|0|0|0|0|0|0|0|2.76|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4729033000|0|0|0|0|2.76|0|0|2.76|0|0|8.28|2.76|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|4873033000|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2714067000|0|0|0|0|0|0|2.76|8.28|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|4146132000|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4812965000|0|0|0|0|0|0|0|0|0|2.76|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2641069000|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2647065000|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2723079000|0|0|0|0|0|0|0|0|2.76|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|2.76|0|2.76|2.76|0|0|0|0|0|0|0|0|0
20190408|4782025000|4719067000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4817067300|0|0|0|0|0|0|0|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|3120052000|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0
20190408|4782025000|4213051500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4713037000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11.04|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4812154000|0|0|0|0|0|0|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|1171061000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|2729056800|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|1162073500|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2714072000|0|0|0|0|0|0|0|0|2.76|5.52|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|4711125000|0|0|0|0|0|0|0|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2641067000|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2729056300|0|0|0|0|0|2.76|0|0|2.76|2.76|2.76|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|3117060000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0
20190408|4782025000|4122053500|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4613080000|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4812353000|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|5013051000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2623067000|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2726054000|0|0|0|0|0|2.76|0|0|2.76|0|2.76|2.76|2.76|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|5.52|0|0|0|0|0|0|0|0
20190408|4782025000|4723033000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4825034000|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4728036000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2771026200|0|0|0|0|0|0|0|0|0|2.76|0|0|2.76|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4784031000|0|0|0|0|0|0|0|0|2.76|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4812954000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4425051000|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4159037000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4713033000|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2723068000|0|0|0|0|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0
20190408|4782025000|2729064000|0|0|0|0|0|0|0|0|0|0|0|2.76|0|2.76|2.76|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0
20190408|4782025000|4782032000|0|5.52|0|11.04|0|0|27.59|19.31|46.9|49.66|33.11|44.15|41.39|33.11|13.8|11.04|0|2.76|0|0|0|0|0|5.52|16.55|2.76|0|8.28|33.11|35.87|30.35|30.35|38.63|22.07|19.31|8.28|0|2.76|2.76|0|0|0
20190408|4782025000|2623072000|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2914075200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4213067500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|4782025000|0|80.01|187.62|234.52|85.53|110.36|193.14|317.29|333.85|504.91|391.79|493.87|493.87|369.72|281.43|190.38|99.33|33.11|13.8|0|0|0|71.74|190.38|220.73|77.25|129.68|154.51|344.88|361.44|358.68|306.26|480.08|441.45|366.96|229|176.58|113.12|46.9|11.04|0|0
20190408|4782025000|2720056000|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.52|0|0|2.76|0|0|0|0|0|0
20190408|4782025000|2726052000|0|0|0|0|0|0|0|0|5.52|0|0|8.28|2.76|0|0|2.76|0|0|0|0|0|0|0|5.52|0|0|0|0|2.76|2.76|0|2.76|0|0|2.76|0|2.76|0|0|0|0|0
20190408|4782025000|4146555000|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4613057000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4723031000|0|0|0|0|0|0|0|0|0|2.76|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4825032000|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2714054000|0|0|0|2.76|2.76|0|0|0|0|0|5.52|2.76|5.52|2.76|0|2.76|0|0|0|0|0|0|0|0|2.76|5.52|5.52|2.76|2.76|8.28|5.52|0|0|2.76|2.76|2.76|0|0|0|0|0|0
20190408|4782025000|4215032000|0|0|0|0|0|0|0|0|0|0|2.76|0|13.8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.28|2.76|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|4276031000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|4812952000|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4874033000|0|0|0|0|0|0|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|2.76|0|0|0|0|0|0|0
20190408|4782025000|2626076200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2723067200|0|0|0|2.76|0|2.76|0|2.76|0|0|0|0|0|2.76|0|2.76|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|2.76|2.76|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4874031000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.52|0|0|0|0|0|0|0|0
20190408|4782025000|2641061000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4785033000|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4374032000|0|0|0|0|0|0|0|0|0|2.76|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2711067000|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4315032000|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4719052000|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2711058500|0|0|0|0|2.76|0|0|0|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|2.76|0|0|0|0|0|0|0
20190408|4782025000|2717055000|0|0|0|0|0|0|0|0|0|0|0|8.28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2729051500|0|0|0|0|2.76|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2826053900|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0
20190408|4782025000|4812125000|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4825055000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0
20190408|4782025000|2711065000|0|0|0|16.55|0|0|2.76|0|0|0|2.76|2.76|2.76|2.76|0|0|0|0|0|0|0|0|0|0|11.04|0|0|0|0|0|2.76|0|2.76|0|0|0|0|0|0|0|0|0
20190408|4782025000|2723062000|0|0|0|41.39|0|0|5.52|2.76|2.76|2.76|2.76|2.76|0|0|0|0|0|0|0|0|0|0|0|0|27.59|0|0|0|0|0|5.52|0|11.04|0|0|0|0|0|0|0|0|0
20190408|4782025000|5011058000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2647068000|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4277025000|0|0|0|0|0|0|0|0|0|0|2.76|0|11.04|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.28|2.76|5.52|0|0|0|0|0|0|0|0
20190408|4782025000|2623052000|0|0|0|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0
20190408|4782025000|2726059000|0|0|0|0|0|0|0|0|2.76|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|2.76|0|0|2.76|0|0|0|0|0|0|0|0|0
20190408|4782025000|4729034000|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4827051000|0|0|0|0|0|0|0|0|2.76|0|0|0|0|2.76|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2671033000|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2720057100|0|0|0|0|0|0|2.76|0|0|0|0|0|2.76|0|0|2.76|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|2.76|0|0|0|0|0|0|0|0|0
20190408|4782025000|4713025600|0|0|0|0|0|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4822034000|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2653068000|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4717036000|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4812959000|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4886037000|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2644053500|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2771025300|0|0|0|0|0|0|2.76|5.52|0|13.8|2.76|2.76|13.8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4413353000|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4719058300|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2620058500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2626055000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4711368000|0|0|0|0|0|0|0|2.76|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4812155000|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4888035000|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|5013054000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|2711054500|0|0|0|22.07|2.76|0|5.52|8.28|2.76|2.76|2.76|5.52|8.28|8.28|0|0|0|0|0|0|0|0|0|0|22.07|8.28|0|0|5.52|8.28|0|2.76|5.52|5.52|2.76|0|0|0|0|0|0|0
20190408|4782025000|2717051000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4711334000|0|0|0|0|0|0|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4728060000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4782037000|0|0|2.76|13.8|13.8|19.31|11.04|5.52|8.28|22.07|11.04|24.83|19.31|11.04|0|5.52|0|0|0|0|0|0|0|2.76|35.87|2.76|13.8|5.52|8.28|13.8|8.28|5.52|5.52|8.28|2.76|0|2.76|0|2.76|2.76|0|0
20190408|4782025000|4824025000|0|0|0|0|0|0|0|0|0|5.52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20190408|4782025000|4825051000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.76|0|0|0|0|0|0|0|0|0|0
