DO_NAME|GU_NAME|HDONG_NAME|DO_CODE|GU_CODE|HDONG_CODE
경상남도|양산시|중앙동|48|48330|4833051000
경상남도|양산시|평산동|48|48330|4833056000
경상남도|양산시|하북면|48|48330|4833034000
경상남도|의령군|가례면|48|48720|4872031000
경상남도|의령군|궁류면|48|48720|4872041500
경상남도|의령군|낙서면|48|48720|4872038000
경상남도|의령군|대의면|48|48720|4872033000
경상남도|의령군|봉수면|48|48720|4872040000
경상남도|의령군|부림면|48|48720|4872039000
경상남도|의령군|용덕면|48|48720|4872035000
경상남도|의령군|유곡면|48|48720|4872042000
경상남도|의령군|의령읍|48|48720|4872025000
경상남도|의령군|정곡면|48|48720|4872036000
경상남도|의령군|지정면|48|48720|4872037000
경상남도|의령군|칠곡면|48|48720|4872032000
경상남도|의령군|화정면|48|48720|4872034000
경상남도|진주시|가호동|48|48170|4817074000
경상남도|진주시|금곡면|48|48170|4817033000
경상남도|진주시|금산면|48|48170|4817041000
경상남도|진주시|내동면|48|48170|4817031000
경상남도|진주시|대곡면|48|48170|4817040000
경상남도|진주시|대평면|48|48170|4817045000
경상남도|진주시|명석면|48|48170|4817044000
경상남도|진주시|문산읍|48|48170|4817025000
경상남도|진주시|미천면|48|48170|4817043000
경상남도|진주시|사봉면|48|48170|4817038000
경상남도|진주시|상대동|48|48170|4817067300
경상남도|진주시|상봉동|48|48170|4817059500
경상남도|진주시|상평동|48|48170|4817068000
경상남도|진주시|성북동|48|48170|4817055500
경상남도|진주시|수곡면|48|48170|4817046000
경상남도|진주시|신안동|48|48170|4817071500
경상남도|진주시|이반성면|48|48170|4817037000
경상남도|진주시|이현동|48|48170|4817072000
경상남도|진주시|일반성면|48|48170|4817036000
경상남도|진주시|정촌면|48|48170|4817032000
경상남도|진주시|중앙동|48|48170|4817056500
경상남도|진주시|지수면|48|48170|4817039000
경상남도|진주시|진성면|48|48170|4817035000
경상남도|진주시|집현면|48|48170|4817042000
경상남도|진주시|천전동|48|48170|4817051500
경상남도|진주시|초장동|48|48170|4817069500
경상남도|진주시|충무공동|48|48170|4817075000
경상남도|진주시|판문동|48|48170|4817073000
경상남도|진주시|평거동|48|48170|4817071000
경상남도|진주시|하대동|48|48170|4817067800
경상남도|창녕군|계성면|48|48740|4874037000
경상남도|창녕군|고암면|48|48740|4874031000
경상남도|창녕군|길곡면|48|48740|4874041000
경상남도|창녕군|남지읍|48|48740|4874025300
경상남도|창녕군|대지면|48|48740|4874036000
경상남도|창녕군|대합면|48|48740|4874033000
경상남도|창녕군|도천면|48|48740|4874040000
경상남도|창녕군|부곡면|48|48740|4874042000
경상남도|창녕군|성산면|48|48740|4874032000
경상남도|창녕군|영산면|48|48740|4874038000
경상남도|창녕군|유어면|48|48740|4874035000
경상남도|창녕군|이방면|48|48740|4874034000
경상남도|창녕군|장마면|48|48740|4874039000
경상남도|창녕군|창녕읍|48|48740|4874025000
경상남도|창원시 마산합포구|가포동|48|48125|4812552000
경상남도|창원시 마산합포구|교방동|48|48125|4812561000
경상남도|창원시 마산합포구|구산면|48|48125|4812531000
경상남도|창원시 마산합포구|노산동|48|48125|4812562000
경상남도|창원시 마산합포구|문화동|48|48125|4812554000
경상남도|창원시 마산합포구|반월중앙동|48|48125|4812556500
경상남도|창원시 마산합포구|산호동|48|48125|4812565000
경상남도|창원시 마산합포구|오동동|48|48125|4812563000
경상남도|창원시 마산합포구|완월동|48|48125|4812557000
경상남도|창원시 마산합포구|월영동|48|48125|4812553000
경상남도|창원시 마산합포구|자산동|48|48125|4812558000
경상남도|창원시 마산합포구|진동면|48|48125|4812532000
경상남도|창원시 마산합포구|진북면|48|48125|4812533000
경상남도|창원시 마산합포구|진전면|48|48125|4812534000
경상남도|창원시 마산합포구|합포동|48|48125|4812564000
경상남도|창원시 마산합포구|현동|48|48125|4812551000
경상남도|창원시 마산회원구|구암1동|48|48127|4812760000
경상남도|창원시 마산회원구|구암2동|48|48127|4812761000
경상남도|창원시 마산회원구|내서읍|48|48127|4812725000
경상남도|창원시 마산회원구|봉암동|48|48127|4812762000
경상남도|창원시 마산회원구|석전동|48|48127|4812754500
경상남도|창원시 마산회원구|양덕1동|48|48127|4812756000
경상남도|창원시 마산회원구|양덕2동|48|48127|4812757000
경상남도|창원시 마산회원구|합성1동|48|48127|4812758000
경상남도|창원시 마산회원구|합성2동|48|48127|4812759000
경상남도|창원시 마산회원구|회성동|48|48127|4812755000
경상남도|창원시 마산회원구|회원1동|48|48127|4812751000
경상남도|창원시 마산회원구|회원2동|48|48127|4812752000
경상남도|창원시 성산구|가음정동|48|48123|4812355000
경상남도|창원시 성산구|반송동|48|48123|4812351000
경상남도|창원시 성산구|사파동|48|48123|4812354000
경상남도|창원시 성산구|상남동|48|48123|4812353000
경상남도|창원시 성산구|성주동|48|48123|4812356000
경상남도|창원시 성산구|웅남동|48|48123|4812357000
경상남도|창원시 성산구|중앙동|48|48123|4812352000
경상남도|창원시 의창구|대산면|48|48121|4812132000
경상남도|창원시 의창구|동읍|48|48121|4812125000
경상남도|창원시 의창구|명곡동|48|48121|4812153000
경상남도|창원시 의창구|봉림동|48|48121|4812154000
경상남도|창원시 의창구|북면|48|48121|4812131000
경상남도|창원시 의창구|용지동|48|48121|4812155000
경상남도|창원시 의창구|의창동|48|48121|4812151000
경상남도|창원시 의창구|팔룡동|48|48121|4812152000
경상남도|창원시 진해구|경화동|48|48129|4812956000
경상남도|창원시 진해구|덕산동|48|48129|4812961000
경상남도|창원시 진해구|병암동|48|48129|4812957000
경상남도|창원시 진해구|석동|48|48129|4812958000
경상남도|창원시 진해구|여좌동|48|48129|4812954000
경상남도|창원시 진해구|웅동1동|48|48129|4812964000
경상남도|창원시 진해구|웅동2동|48|48129|4812965000
경상남도|창원시 진해구|웅천동|48|48129|4812963000
경상남도|창원시 진해구|이동|48|48129|4812959000
경상남도|창원시 진해구|자은동|48|48129|4812960000
경상남도|창원시 진해구|중앙동|48|48129|4812951000
경상남도|창원시 진해구|충무동|48|48129|4812953000
경상남도|창원시 진해구|태백동|48|48129|4812955000
경상남도|창원시 진해구|태평동|48|48129|4812952000
경상남도|창원시 진해구|풍호동|48|48129|4812962000
경상남도|통영시|광도면|48|48220|4822034000
경상남도|통영시|도산면|48|48220|4822033000
경상남도|통영시|도천동|48|48220|4822051000
경상남도|통영시|명정동|48|48220|4822053000
경상남도|통영시|무전동|48|48220|4822070000
경상남도|통영시|미수동|48|48220|4822066500
경상남도|통영시|봉평동|48|48220|4822067000
경상남도|통영시|북신동|48|48220|4822060000
경상남도|통영시|사량면|48|48220|4822037000
경상남도|통영시|산양읍|48|48220|4822025000
경상남도|통영시|욕지면|48|48220|4822035000
경상남도|통영시|용남면|48|48220|4822031000
경상남도|통영시|정량동|48|48220|4822059000
경상남도|통영시|중앙동|48|48220|4822055000
경상남도|통영시|한산면|48|48220|4822036000
경상남도|하동군|고전면|48|48850|4885035000
경상남도|하동군|금남면|48|48850|4885036000
경상남도|하동군|금성면|48|48850|4885042000
경상남도|하동군|북천면|48|48850|4885039000
경상남도|하동군|악양면|48|48850|4885032000
경상남도|하동군|양보면|48|48850|4885038000
경상남도|하동군|옥종면|48|48850|4885041000
경상남도|하동군|적량면|48|48850|4885033000
경상남도|하동군|진교면|48|48850|4885037000
경상남도|하동군|청암면|48|48850|4885040000
경상남도|하동군|하동읍|48|48850|4885025000
경상남도|하동군|화개면|48|48850|4885031000
경상남도|하동군|횡천면|48|48850|4885034000
경상남도|함안군|가야읍|48|48730|4873025000
경상남도|함안군|군북면|48|48730|4873032000
경상남도|함안군|대산면|48|48730|4873034000
경상남도|함안군|법수면|48|48730|4873033000
경상남도|함안군|산인면|48|48730|4873038000
경상남도|함안군|여항면|48|48730|4873039000
경상남도|함안군|칠북면|48|48730|4873036000
경상남도|함안군|칠서면|48|48730|4873035000
경상남도|함안군|칠원읍|48|48730|4873025300
경상남도|함안군|함안면|48|48730|4873031000
경상남도|함양군|마천면|48|48870|4887031000
경상남도|함양군|백전면|48|48870|4887039000
경상남도|함양군|병곡면|48|48870|4887040000
경상남도|함양군|서상면|48|48870|4887038000
경상남도|함양군|서하면|48|48870|4887037000
경상남도|함양군|수동면|48|48870|4887034000
경상남도|함양군|안의면|48|48870|4887036000
경상남도|함양군|유림면|48|48870|4887033000
경상남도|함양군|지곡면|48|48870|4887035000
경상남도|함양군|함양읍|48|48870|4887025000
경상남도|함양군|휴천면|48|48870|4887032000
경상남도|합천군|가야면|48|48890|4889033000
경상남도|합천군|가회면|48|48890|4889044000
경상남도|합천군|대병면|48|48890|4889045000
경상남도|합천군|대양면|48|48890|4889041000
경상남도|합천군|덕곡면|48|48890|4889038000
경상남도|합천군|묘산면|48|48890|4889032000
경상남도|합천군|봉산면|48|48890|4889031000
경상남도|합천군|삼가면|48|48890|4889043000
경상남도|합천군|쌍백면|48|48890|4889042000
경상남도|합천군|쌍책면|48|48890|4889037000
경상남도|합천군|야로면|48|48890|4889034000
경상남도|합천군|용주면|48|48890|4889046000
경상남도|합천군|율곡면|48|48890|4889035000
경상남도|합천군|적중면|48|48890|4889040000
경상남도|합천군|청덕면|48|48890|4889039000
경상남도|합천군|초계면|48|48890|4889036000
경상남도|합천군|합천읍|48|48890|4889025000
경상북도|경산시|남부동|47|47290|4729053000
경상북도|경산시|남산면|47|47290|4729035000
경상북도|경산시|남천면|47|47290|4729037000
경상북도|경산시|동부동|47|47290|4729056000
경상북도|경산시|북부동|47|47290|4729055000
경상북도|경산시|서부1동|47|47290|4729054100
경상북도|경산시|서부2동|47|47290|4729054200
경상북도|경산시|압량면|47|47290|4729036000
경상북도|경산시|와촌면|47|47290|4729031000
경상북도|경산시|용성면|47|47290|4729034000
경상북도|경산시|자인면|47|47290|4729033000
경상북도|경산시|중방동|47|47290|4729051000
경상북도|경산시|중앙동|47|47290|4729052000
경상북도|경산시|진량읍|47|47290|4729025300
경상북도|경산시|하양읍|47|47290|4729025000
경상북도|경주시|감포읍|47|47130|4713025000
경상북도|경주시|강동면|47|47130|4713037000
경상북도|경주시|건천읍|47|47130|4713025600
경상북도|경주시|내남면|47|47130|4713033000
경상북도|경주시|동천동|47|47130|4713063000
경상북도|경주시|보덕동|47|47130|4713066000
경상북도|경주시|불국동|47|47130|4713065000
경상북도|경주시|산내면|47|47130|4713034000
경상북도|경주시|서면|47|47130|4713035000
경상북도|경주시|선도동|47|47130|4713059000
경상북도|경주시|성건동|47|47130|4713055000
경상북도|경주시|안강읍|47|47130|4713025300
경상북도|경주시|양남면|47|47130|4713032000
경상북도|경주시|양북면|47|47130|4713031000
경상북도|경주시|외동읍|47|47130|4713025900
경상북도|경주시|용강동|47|47130|4713061500
경상북도|경주시|월성동|47|47130|4713060500
경상북도|경주시|중부동|47|47130|4713051500
경상북도|경주시|천북면|47|47130|4713038000
경상북도|경주시|현곡면|47|47130|4713036000
경상북도|경주시|황남동|47|47130|4713057000
경상북도|경주시|황성동|47|47130|4713062100
경상북도|경주시|황오동|47|47130|4713053000
경상북도|고령군|개진면|47|47830|4783035000
경상북도|고령군|다산면|47|47830|4783034000
경상북도|고령군|대가야읍|47|47830|4783025300
경상북도|고령군|덕곡면|47|47830|4783031000
경상북도|고령군|성산면|47|47830|4783033000
경상북도|고령군|쌍림면|47|47830|4783037000
경상북도|고령군|우곡면|47|47830|4783036000
경상북도|고령군|운수면|47|47830|4783032000
경상북도|구미시|고아읍|47|47190|4719025300
경상북도|구미시|공단1동|47|47190|4719062100
경상북도|구미시|공단2동|47|47190|4719062200
경상북도|구미시|광평동|47|47190|4719063000
경상북도|구미시|도개면|47|47190|4719033000
경상북도|구미시|도량동|47|47190|4719055100
경상북도|구미시|무을면|47|47190|4719031000
경상북도|구미시|비산동|47|47190|4719061000
경상북도|구미시|산동면|47|47190|4719035000
경상북도|구미시|상모사곡동|47|47190|4719064500
경상북도|구미시|선산읍|47|47190|4719025000
경상북도|구미시|선주원남동|47|47190|4719056500
경상북도|구미시|송정동|47|47190|4719051000
경상북도|구미시|신평1동|47|47190|4719059000
경상북도|구미시|신평2동|47|47190|4719060000
경상북도|구미시|양포동|47|47190|4719069000
경상북도|구미시|옥성면|47|47190|4719032000
경상북도|구미시|원평1동|47|47190|4719052000
경상북도|구미시|원평2동|47|47190|4719053000
경상북도|구미시|인동동|47|47190|4719067000
경상북도|구미시|임오동|47|47190|4719066000
경상북도|구미시|장천면|47|47190|4719036000
경상북도|구미시|지산동|47|47190|4719055500
경상북도|구미시|진미동|47|47190|4719068000
경상북도|구미시|해평면|47|47190|4719034000
경상북도|구미시|형곡1동|47|47190|4719058200
경상북도|구미시|형곡2동|47|47190|4719058300
경상북도|군위군|고로면|47|47720|4772037000
경상북도|군위군|군위읍|47|47720|4772025000
경상북도|군위군|부계면|47|47720|4772033000
경상북도|군위군|산성면|47|47720|4772036000
경상북도|군위군|소보면|47|47720|4772031000
경상북도|군위군|우보면|47|47720|4772034000
경상북도|군위군|의흥면|47|47720|4772035000
경상북도|군위군|효령면|47|47720|4772032000
경상북도|김천시|감문면|47|47150|4715035000
경상북도|김천시|감천면|47|47150|4715039000
경상북도|김천시|개령면|47|47150|4715034000
경상북도|김천시|구성면|47|47150|4715041000
경상북도|김천시|남면|47|47150|4715032000
경상북도|김천시|농소면|47|47150|4715031000
경상북도|김천시|대곡동|47|47150|4715059500
경상북도|김천시|대덕면|47|47150|4715044000
경상북도|김천시|대신동|47|47150|4715057500
경상북도|김천시|대항면|47|47150|4715038000
경상북도|김천시|봉산면|47|47150|4715037000
경상북도|김천시|부항면|47|47150|4715043000
경상북도|김천시|아포읍|47|47150|4715025000
경상북도|김천시|양금동|47|47150|4715056500
경상북도|김천시|어모면|47|47150|4715036000
경상북도|김천시|율곡동|47|47150|4715064000
경상북도|김천시|자산동|47|47150|4715051600
경상북도|김천시|조마면|47|47150|4715040000
경상북도|김천시|증산면|47|47150|4715045000
경상북도|김천시|지례면|47|47150|4715042000
경상북도|김천시|지좌동|47|47150|4715061000
경상북도|김천시|평화남산동|47|47150|4715053600
경상북도|문경시|가은읍|47|47280|4728025300
경상북도|문경시|농암면|47|47280|4728037000
경상북도|문경시|동로면|47|47280|4728035000
경상북도|문경시|마성면|47|47280|4728036000
경상북도|문경시|문경읍|47|47280|4728025000
경상북도|문경시|산북면|47|47280|4728034000
경상북도|문경시|산양면|47|47280|4728032000
경상북도|문경시|영순면|47|47280|4728031000
경상북도|문경시|점촌1동|47|47280|4728057000
경상북도|문경시|점촌2동|47|47280|4728058000
경상북도|문경시|점촌3동|47|47280|4728059000
경상북도|문경시|점촌4동|47|47280|4728060000
경상북도|문경시|점촌5동|47|47280|4728061000
경상북도|문경시|호계면|47|47280|4728033000
경상북도|봉화군|명호면|47|47920|4792037000
경상북도|봉화군|물야면|47|47920|4792031000
경상북도|봉화군|법전면|47|47920|4792033000
경상북도|봉화군|봉성면|47|47920|4792032000
경상북도|봉화군|봉화읍|47|47920|4792025000
경상북도|봉화군|상운면|47|47920|4792038000
경상북도|봉화군|석포면|47|47920|4792039000
경상북도|봉화군|소천면|47|47920|4792035000
경상북도|봉화군|재산면|47|47920|4792036000
경상북도|봉화군|춘양면|47|47920|4792034000
경상북도|상주시|계림동|47|47250|4725054000
경상북도|상주시|공검면|47|47250|4725045000
경상북도|상주시|공성면|47|47250|4725035000
경상북도|상주시|낙동면|47|47250|4725033000
경상북도|상주시|남원동|47|47250|4725052000
경상북도|상주시|내서면|47|47250|4725037000
경상북도|상주시|동문동|47|47250|4725055000
경상북도|상주시|동성동|47|47250|4725056000
경상북도|상주시|모동면|47|47250|4725038000
경상북도|상주시|모서면|47|47250|4725039000
경상북도|상주시|북문동|47|47250|4725053000
경상북도|상주시|사벌면|47|47250|4725032000
경상북도|상주시|신흥동|47|47250|4725057000
경상북도|상주시|외남면|47|47250|4725036000
경상북도|상주시|외서면|47|47250|4725043000
경상북도|상주시|은척면|47|47250|4725044000
경상북도|상주시|이안면|47|47250|4725046000
경상북도|상주시|중동면|47|47250|4725031000
경상북도|상주시|청리면|47|47250|4725034000
경상북도|상주시|함창읍|47|47250|4725025000
경상북도|상주시|화남면|47|47250|4725047000
경상북도|상주시|화동면|47|47250|4725040000
경상북도|상주시|화북면|47|47250|4725042000
경상북도|상주시|화서면|47|47250|4725041000
경상북도|성주군|가천면|47|47840|4784034000
경상북도|성주군|금수면|47|47840|4784035000
경상북도|성주군|대가면|47|47840|4784036000
경상북도|성주군|벽진면|47|47840|4784037000
경상북도|성주군|선남면|47|47840|4784031000
경상북도|성주군|성주읍|47|47840|4784025000
경상북도|성주군|수륜면|47|47840|4784033000
경상북도|성주군|용암면|47|47840|4784032000
경상북도|성주군|월항면|47|47840|4784039000
경상북도|성주군|초전면|47|47840|4784038000
경상북도|안동시|강남동|47|47170|4717069000
경상북도|안동시|길안면|47|47170|4717039000
경상북도|안동시|남선면|47|47170|4717037000
경상북도|안동시|남후면|47|47170|4717036000
경상북도|안동시|녹전면|47|47170|4717043000
경상북도|안동시|도산면|47|47170|4717042000
경상북도|안동시|명륜동|47|47170|4717052000
경상북도|안동시|북후면|47|47170|4717032000
경상북도|안동시|서구동|47|47170|4717058500
경상북도|안동시|서후면|47|47170|4717033000
경상북도|안동시|송하동|47|47170|4717066000
경상북도|안동시|안기동|47|47170|4717063000
경상북도|안동시|예안면|47|47170|4717041000
경상북도|안동시|옥동|47|47170|4717065000
경상북도|안동시|와룡면|47|47170|4717031000
경상북도|안동시|용상동|47|47170|4717055500
경상북도|안동시|일직면|47|47170|4717035000
경상북도|안동시|임동면|47|47170|4717040000
경상북도|안동시|임하면|47|47170|4717038000
경상북도|안동시|중구동|47|47170|4717051000
경상북도|안동시|태화동|47|47170|4717060000
경상북도|안동시|평화동|47|47170|4717062000
경상북도|안동시|풍산읍|47|47170|4717025000
경상북도|안동시|풍천면|47|47170|4717034000
경상북도|영덕군|강구면|47|47770|4777031000
경상북도|영덕군|남정면|47|47770|4777032000
경상북도|영덕군|달산면|47|47770|4777033000
경상북도|영덕군|병곡면|47|47770|4777037000
경상북도|영덕군|영덕읍|47|47770|4777025000
경상북도|영덕군|영해면|47|47770|4777036000
경상북도|영덕군|지품면|47|47770|4777034000
경상북도|영덕군|창수면|47|47770|4777038000
경상북도|영덕군|축산면|47|47770|4777035000
경상북도|영양군|석보면|47|47760|4776035000
경상북도|영양군|수비면|47|47760|4776034000
경상북도|영양군|영양읍|47|47760|4776025000
경상북도|영양군|일월면|47|47760|4776033000
경상북도|영양군|입암면|47|47760|4776031000
경상북도|영양군|청기면|47|47760|4776032000
경상북도|영주시|가흥1동|47|47210|4721062000
경상북도|영주시|가흥2동|47|47210|4721063000
경상북도|영주시|단산면|47|47210|4721038000
경상북도|영주시|문수면|47|47210|4721033000
경상북도|영주시|봉현면|47|47210|4721036000
경상북도|영주시|부석면|47|47210|4721039000
경상북도|영주시|상망동|47|47210|4721051000
경상북도|영주시|순흥면|47|47210|4721037000
경상북도|영주시|안정면|47|47210|4721035000
경상북도|영주시|영주1동|47|47210|4721055000
경상북도|영주시|영주2동|47|47210|4721056000
경상북도|영주시|이산면|47|47210|4721031000
경상북도|영주시|장수면|47|47210|4721034000
경상북도|영주시|평은면|47|47210|4721032000
경상북도|영주시|풍기읍|47|47210|4721025000
경상북도|영주시|하망동|47|47210|4721052500
경상북도|영주시|휴천1동|47|47210|4721059000
경상북도|영주시|휴천2동|47|47210|4721060000
경상북도|영주시|휴천3동|47|47210|4721061000
경상북도|영천시|고경면|47|47230|4723038000
경상북도|영천시|금호읍|47|47230|4723025000
경상북도|영천시|남부동|47|47230|4723055500
경상북도|영천시|대창면|47|47230|4723040000
경상북도|영천시|동부동|47|47230|4723051000
경상북도|영천시|북안면|47|47230|4723039000
경상북도|영천시|서부동|47|47230|4723053500
경상북도|영천시|신녕면|47|47230|4723032000
경상북도|영천시|완산동|47|47230|4723054000
경상북도|영천시|임고면|47|47230|4723037000
경상북도|영천시|자양면|47|47230|4723036000
경상북도|영천시|중앙동|47|47230|4723052000
경상북도|영천시|청통면|47|47230|4723031000
경상북도|영천시|화남면|47|47230|4723035000
경상북도|영천시|화북면|47|47230|4723034000
경상북도|영천시|화산면|47|47230|4723033000
경상북도|예천군|감천면|47|47900|4790034000
경상북도|예천군|개포면|47|47900|4790039000
경상북도|예천군|보문면|47|47900|4790035000
경상북도|예천군|예천읍|47|47900|4790025000
경상북도|예천군|용궁면|47|47900|4790038000
경상북도|예천군|용문면|47|47900|4790031000
경상북도|예천군|유천면|47|47900|4790037000
경상북도|예천군|은풍면|47|47900|4790043000
경상북도|예천군|지보면|47|47900|4790040000
경상북도|예천군|풍양면|47|47900|4790041000
경상북도|예천군|호명면|47|47900|4790036000
경상북도|예천군|효자면|47|47900|4790042000
경상북도|울릉군|북면|47|47940|4794032000
경상북도|울릉군|서면|47|47940|4794031000
경상북도|울릉군|울릉읍|47|47940|4794025000
경상북도|울진군|근남면|47|47930|4793033000
경상북도|울진군|금강송면|47|47930|4793039000
경상북도|울진군|기성면|47|47930|4793035000
경상북도|울진군|매화면|47|47930|4793040000
경상북도|울진군|북면|47|47930|4793031000
경상북도|울진군|온정면|47|47930|4793036000
경상북도|울진군|울진읍|47|47930|4793025000
경상북도|울진군|죽변면|47|47930|4793037000
경상북도|울진군|평해읍|47|47930|4793025300
경상북도|울진군|후포면|47|47930|4793038000
경상북도|의성군|가음면|47|47730|4773036000
경상북도|의성군|구천면|47|47730|4773040000
경상북도|의성군|금성면|47|47730|4773037000
경상북도|의성군|다인면|47|47730|4773044000
경상북도|의성군|단밀면|47|47730|4773041000
경상북도|의성군|단북면|47|47730|4773042000
경상북도|의성군|단촌면|47|47730|4773031000
경상북도|의성군|봉양면|47|47730|4773038000
경상북도|의성군|비안면|47|47730|4773039000
경상북도|의성군|사곡면|47|47730|4773034000
경상북도|의성군|신평면|47|47730|4773045000
경상북도|의성군|안계면|47|47730|4773043000
경상북도|의성군|안사면|47|47730|4773047000
경상북도|의성군|안평면|47|47730|4773046000
경상북도|의성군|옥산면|47|47730|4773033000
경상북도|의성군|의성읍|47|47730|4773025000
경상북도|의성군|점곡면|47|47730|4773032000
경상북도|의성군|춘산면|47|47730|4773035000
경상북도|청도군|각남면|47|47820|4782031000
경상북도|청도군|각북면|47|47820|4782033000
경상북도|청도군|금천면|47|47820|4782036000
경상북도|청도군|매전면|47|47820|4782037000
경상북도|청도군|운문면|47|47820|4782035000
경상북도|청도군|이서면|47|47820|4782034000
경상북도|청도군|청도읍|47|47820|4782025300
경상북도|청도군|풍각면|47|47820|4782032000
경상북도|청도군|화양읍|47|47820|4782025000
경상북도|청송군|부남면|47|47750|4775032000
경상북도|청송군|부동면|47|47750|4775031000
경상북도|청송군|안덕면|47|47750|4775035000
경상북도|청송군|진보면|47|47750|4775037000
경상북도|청송군|청송읍|47|47750|4775025000
경상북도|청송군|파천면|47|47750|4775036000
경상북도|청송군|현동면|47|47750|4775033000
경상북도|청송군|현서면|47|47750|4775034000
경상북도|칠곡군|가산면|47|47850|4785033000
경상북도|칠곡군|기산면|47|47850|4785037000
경상북도|칠곡군|동명면|47|47850|4785032000
경상북도|칠곡군|북삼읍|47|47850|4785025300
경상북도|칠곡군|석적읍|47|47850|4785025600
경상북도|칠곡군|약목면|47|47850|4785036000
경상북도|칠곡군|왜관읍|47|47850|4785025000
경상북도|칠곡군|지천면|47|47850|4785031000
경상북도|포항시 남구|구룡포읍|47|47111|4711125000
경상북도|포항시 남구|대송면|47|47111|4711131000
경상북도|포항시 남구|대이동|47|47111|4711159000
경상북도|포항시 남구|동해면|47|47111|4711132000
경상북도|포항시 남구|상대동|47|47111|4711152500
경상북도|포항시 남구|송도동|47|47111|4711155000
경상북도|포항시 남구|연일읍|47|47111|4711125300
경상북도|포항시 남구|오천읍|47|47111|4711125600
경상북도|포항시 남구|장기면|47|47111|4711133000
경상북도|포항시 남구|제철동|47|47111|4711157000
경상북도|포항시 남구|청림동|47|47111|4711156000
경상북도|포항시 남구|해도동|47|47111|4711154500
경상북도|포항시 남구|호미곶면|47|47111|4711135000
경상북도|포항시 남구|효곡동|47|47111|4711158000
경상북도|포항시 북구|기계면|47|47113|4711334000
경상북도|포항시 북구|기북면|47|47113|4711336000
경상북도|포항시 북구|두호동|47|47113|4711369000
경상북도|포항시 북구|송라면|47|47113|4711333000
경상북도|포항시 북구|신광면|47|47113|4711331000
경상북도|포항시 북구|양학동|47|47113|4711363000
경상북도|포항시 북구|용흥동|47|47113|4711366500
경상북도|포항시 북구|우창동|47|47113|4711368000
경상북도|포항시 북구|장량동|47|47113|4711370000
경상북도|포항시 북구|죽도동|47|47113|4711365500
경상북도|포항시 북구|죽장면|47|47113|4711335000
경상북도|포항시 북구|중앙동|47|47113|4711352000
경상북도|포항시 북구|청하면|47|47113|4711332000
경상북도|포항시 북구|환여동|47|47113|4711371000
경상북도|포항시 북구|흥해읍|47|47113|4711325000
광주광역시|광산구|도산동|29|29200|2920054000
광주광역시|광산구|동곡동|29|29200|2920066000
광주광역시|광산구|본량동|29|29200|2920069000
광주광역시|광산구|비아동|29|29200|2920062000
광주광역시|광산구|삼도동|29|29200|2920068000
광주광역시|광산구|송정1동|29|29200|2920051500
광주광역시|광산구|송정2동|29|29200|2920052500
광주광역시|광산구|수완동|29|29200|2920063700
광주광역시|광산구|신가동|29|29200|2920063000
광주광역시|광산구|신창동|29|29200|2920070000
광주광역시|광산구|신흥동|29|29200|2920055000
광주광역시|광산구|어룡동|29|29200|2920056500
광주광역시|광산구|우산동|29|29200|2920058000
광주광역시|광산구|운남동|29|29200|2920063500
광주광역시|광산구|월곡1동|29|29200|2920060000
광주광역시|광산구|월곡2동|29|29200|2920061000
광주광역시|광산구|임곡동|29|29200|2920065000
광주광역시|광산구|첨단1동|29|29200|2920062400
광주광역시|광산구|첨단2동|29|29200|2920062600
광주광역시|광산구|평동|29|29200|2920067000
광주광역시|광산구|하남동|29|29200|2920064000
광주광역시|남구|대촌동|29|29155|2915573000
광주광역시|남구|방림1동|29|29155|2915552000
광주광역시|남구|방림2동|29|29155|2915553000
광주광역시|남구|백운1동|29|29155|2915567000
광주광역시|남구|백운2동|29|29155|2915568000
광주광역시|남구|봉선1동|29|29155|2915553700
광주광역시|남구|봉선2동|29|29155|2915553800
광주광역시|남구|사직동|29|29155|2915554500
광주광역시|남구|송암동|29|29155|2915572000
광주광역시|남구|양림동|29|29155|2915551000
광주광역시|남구|월산4동|29|29155|2915563000
광주광역시|남구|월산5동|29|29155|2915564000
광주광역시|남구|월산동|29|29155|2915560500
광주광역시|남구|주월1동|29|29155|2915569000
광주광역시|남구|주월2동|29|29155|2915570000
광주광역시|남구|효덕동|29|29155|2915571000
광주광역시|동구|계림1동|29|29110|2911056000
광주광역시|동구|계림2동|29|29110|2911057000
광주광역시|동구|동명동|29|29110|2911054500
광주광역시|동구|산수1동|29|29110|2911059000
광주광역시|동구|산수2동|29|29110|2911060000
광주광역시|동구|서남동|29|29110|2911065500
광주광역시|동구|지산1동|29|29110|2911062000
광주광역시|동구|지산2동|29|29110|2911063000
광주광역시|동구|지원1동|29|29110|2911073000
광주광역시|동구|지원2동|29|29110|2911074000
광주광역시|동구|충장동|29|29110|2911052500
광주광역시|동구|학동|29|29110|2911068500
광주광역시|동구|학운동|29|29110|2911071000
광주광역시|북구|건국동|29|29170|2917069500
광주광역시|북구|동림동|29|29170|2917061500
광주광역시|북구|두암1동|29|29170|2917066100
광주광역시|북구|두암2동|29|29170|2917066200
광주광역시|북구|두암3동|29|29170|2917066300
광주광역시|북구|매곡동|29|29170|2917067300
광주광역시|북구|문화동|29|29170|2917065000
광주광역시|북구|문흥1동|29|29170|2917065600
광주광역시|북구|문흥2동|29|29170|2917065700
